"","long","lat","order","hole","piece","id","group"
"3630",23.567501,51.548211,3630,FALSE,"1","Lubelskie","Lubelskie.1"
"3631",23.567528,51.547775,3631,FALSE,"1","Lubelskie","Lubelskie.1"
"3632",23.572202,51.547862,3632,FALSE,"1","Lubelskie","Lubelskie.1"
"3633",23.572364,51.545166,3633,FALSE,"1","Lubelskie","Lubelskie.1"
"3634",23.567854,51.542381,3634,FALSE,"1","Lubelskie","Lubelskie.1"
"3635",23.572693,51.539776,3635,FALSE,"1","Lubelskie","Lubelskie.1"
"3636",23.57375,51.539794,3636,FALSE,"1","Lubelskie","Lubelskie.1"
"3637",23.577367,51.539865,3637,FALSE,"1","Lubelskie","Lubelskie.1"
"3638",23.577531,51.537166,3638,FALSE,"1","Lubelskie","Lubelskie.1"
"3639",23.582206,51.537255,3639,FALSE,"1","Lubelskie","Lubelskie.1"
"3640",23.586306,51.53733,3640,FALSE,"1","Lubelskie","Lubelskie.1"
"3641",23.58688,51.537342,3641,FALSE,"1","Lubelskie","Lubelskie.1"
"3642",23.58691,51.536826,3642,FALSE,"1","Lubelskie","Lubelskie.1"
"3643",23.587044,51.534645,3643,FALSE,"1","Lubelskie","Lubelskie.1"
"3644",23.589483,51.534691,3644,FALSE,"1","Lubelskie","Lubelskie.1"
"3645",23.591719,51.534732,3645,FALSE,"1","Lubelskie","Lubelskie.1"
"3646",23.596393,51.534821,3646,FALSE,"1","Lubelskie","Lubelskie.1"
"3647",23.596231,51.537517,3647,FALSE,"1","Lubelskie","Lubelskie.1"
"3648",23.596186,51.53824,3648,FALSE,"1","Lubelskie","Lubelskie.1"
"3649",23.596067,51.540216,3649,FALSE,"1","Lubelskie","Lubelskie.1"
"3650",23.60074,51.540302,3650,FALSE,"1","Lubelskie","Lubelskie.1"
"3651",23.605416,51.540391,3651,FALSE,"1","Lubelskie","Lubelskie.1"
"3652",23.60558,51.537693,3652,FALSE,"1","Lubelskie","Lubelskie.1"
"3653",23.610419,51.535088,3653,FALSE,"1","Lubelskie","Lubelskie.1"
"3654",23.615094,51.535176,3654,FALSE,"1","Lubelskie","Lubelskie.1"
"3655",23.619766,51.535263,3655,FALSE,"1","Lubelskie","Lubelskie.1"
"3656",23.61993,51.532567,3656,FALSE,"1","Lubelskie","Lubelskie.1"
"3657",23.620094,51.529868,3657,FALSE,"1","Lubelskie","Lubelskie.1"
"3658",23.624933,51.527263,3658,FALSE,"1","Lubelskie","Lubelskie.1"
"3659",23.625099,51.524567,3659,FALSE,"1","Lubelskie","Lubelskie.1"
"3660",23.629771,51.524654,3660,FALSE,"1","Lubelskie","Lubelskie.1"
"3661",23.629938,51.521957,3661,FALSE,"1","Lubelskie","Lubelskie.1"
"3662",23.634776,51.519348,3662,FALSE,"1","Lubelskie","Lubelskie.1"
"3663",23.634355,51.519216,3663,FALSE,"1","Lubelskie","Lubelskie.1"
"3664",23.625591,51.516476,3664,FALSE,"1","Lubelskie","Lubelskie.1"
"3665",23.625733,51.51419,3665,FALSE,"1","Lubelskie","Lubelskie.1"
"3666",23.622138,51.51419,3666,FALSE,"1","Lubelskie","Lubelskie.1"
"3667",23.621822,51.510329,3667,FALSE,"1","Lubelskie","Lubelskie.1"
"3668",23.621452,51.505833,3668,FALSE,"1","Lubelskie","Lubelskie.1"
"3669",23.621083,51.501336,3669,FALSE,"1","Lubelskie","Lubelskie.1"
"3670",23.628272,51.501094,3670,FALSE,"1","Lubelskie","Lubelskie.1"
"3671",23.6279,51.496597,3671,FALSE,"1","Lubelskie","Lubelskie.1"
"3672",23.635088,51.496354,3672,FALSE,"1","Lubelskie","Lubelskie.1"
"3673",23.634717,51.491859,3673,FALSE,"1","Lubelskie","Lubelskie.1"
"3674",23.641903,51.491615,3674,FALSE,"1","Lubelskie","Lubelskie.1"
"3675",23.641534,51.487119,3675,FALSE,"1","Lubelskie","Lubelskie.1"
"3676",23.646698,51.486945,3676,FALSE,"1","Lubelskie","Lubelskie.1"
"3677",23.648715,51.486877,3677,FALSE,"1","Lubelskie","Lubelskie.1"
"3678",23.652859,51.486736,3678,FALSE,"1","Lubelskie","Lubelskie.1"
"3679",23.655901,51.486633,3679,FALSE,"1","Lubelskie","Lubelskie.1"
"3680",23.656273,51.49113,3680,FALSE,"1","Lubelskie","Lubelskie.1"
"3681",23.657034,51.491105,3681,FALSE,"1","Lubelskie","Lubelskie.1"
"3682",23.656932,51.487308,3682,FALSE,"1","Lubelskie","Lubelskie.1"
"3683",23.662082,51.487873,3683,FALSE,"1","Lubelskie","Lubelskie.1"
"3684",23.664621,51.487752,3684,FALSE,"1","Lubelskie","Lubelskie.1"
"3685",23.670379,51.48747,3685,FALSE,"1","Lubelskie","Lubelskie.1"
"3686",23.670269,51.486145,3686,FALSE,"1","Lubelskie","Lubelskie.1"
"3687",23.669895,51.481649,3687,FALSE,"1","Lubelskie","Lubelskie.1"
"3688",23.677079,51.481402,3688,FALSE,"1","Lubelskie","Lubelskie.1"
"3689",23.676705,51.476906,3689,FALSE,"1","Lubelskie","Lubelskie.1"
"3690",23.676332,51.472409,3690,FALSE,"1","Lubelskie","Lubelskie.1"
"3691",23.676056,51.469086,3691,FALSE,"1","Lubelskie","Lubelskie.1"
"3692",23.674816,51.469136,3692,FALSE,"1","Lubelskie","Lubelskie.1"
"3693",23.671796,51.469255,3693,FALSE,"1","Lubelskie","Lubelskie.1"
"3694",23.671899,51.468051,3694,FALSE,"1","Lubelskie","Lubelskie.1"
"3695",23.668779,51.468158,3695,FALSE,"1","Lubelskie","Lubelskie.1"
"3696",23.668403,51.463662,3696,FALSE,"1","Lubelskie","Lubelskie.1"
"3697",23.661223,51.463906,3697,FALSE,"1","Lubelskie","Lubelskie.1"
"3698",23.661198,51.463593,3698,FALSE,"1","Lubelskie","Lubelskie.1"
"3699",23.656129,51.463147,3699,FALSE,"1","Lubelskie","Lubelskie.1"
"3700",23.656056,51.459573,3700,FALSE,"1","Lubelskie","Lubelskie.1"
"3701",23.653672,51.459653,3701,FALSE,"1","Lubelskie","Lubelskie.1"
"3702",23.653301,51.455154,3702,FALSE,"1","Lubelskie","Lubelskie.1"
"3703",23.652932,51.450657,3703,FALSE,"1","Lubelskie","Lubelskie.1"
"3704",23.656606,51.450532,3704,FALSE,"1","Lubelskie","Lubelskie.1"
"3705",23.65992,51.448143,3705,FALSE,"1","Lubelskie","Lubelskie.1"
"3706",23.659737,51.445919,3706,FALSE,"1","Lubelskie","Lubelskie.1"
"3707",23.663167,51.4458,3707,FALSE,"1","Lubelskie","Lubelskie.1"
"3708",23.663908,51.445271,3708,FALSE,"1","Lubelskie","Lubelskie.1"
"3709",23.671865,51.44498,3709,FALSE,"1","Lubelskie","Lubelskie.1"
"3710",23.674955,51.444866,3710,FALSE,"1","Lubelskie","Lubelskie.1"
"3711",23.686059,51.444485,3711,FALSE,"1","Lubelskie","Lubelskie.1"
"3712",23.688402,51.444412,3712,FALSE,"1","Lubelskie","Lubelskie.1"
"3713",23.688071,51.440442,3713,FALSE,"1","Lubelskie","Lubelskie.1"
"3714",23.687695,51.435943,3714,FALSE,"1","Lubelskie","Lubelskie.1"
"3715",23.687438,51.43282,3715,FALSE,"1","Lubelskie","Lubelskie.1"
"3716",23.687322,51.431451,3716,FALSE,"1","Lubelskie","Lubelskie.1"
"3717",23.686948,51.426952,3717,FALSE,"1","Lubelskie","Lubelskie.1"
"3718",23.689398,51.426867,3718,FALSE,"1","Lubelskie","Lubelskie.1"
"3719",23.689528,51.426227,3719,FALSE,"1","Lubelskie","Lubelskie.1"
"3720",23.692514,51.426159,3720,FALSE,"1","Lubelskie","Lubelskie.1"
"3721",23.694075,51.426124,3721,FALSE,"1","Lubelskie","Lubelskie.1"
"3722",23.693904,51.424091,3722,FALSE,"1","Lubelskie","Lubelskie.1"
"3723",23.693749,51.422211,3723,FALSE,"1","Lubelskie","Lubelskie.1"
"3724",23.695203,51.422161,3724,FALSE,"1","Lubelskie","Lubelskie.1"
"3725",23.700921,51.421963,3725,FALSE,"1","Lubelskie","Lubelskie.1"
"3726",23.700545,51.417466,3726,FALSE,"1","Lubelskie","Lubelskie.1"
"3727",23.700306,51.41458,3727,FALSE,"1","Lubelskie","Lubelskie.1"
"3728",23.700171,51.412967,3728,FALSE,"1","Lubelskie","Lubelskie.1"
"3729",23.699795,51.408475,3729,FALSE,"1","Lubelskie","Lubelskie.1"
"3730",23.702922,51.408368,3730,FALSE,"1","Lubelskie","Lubelskie.1"
"3731",23.706966,51.408226,3731,FALSE,"1","Lubelskie","Lubelskie.1"
"3732",23.706592,51.40373,3732,FALSE,"1","Lubelskie","Lubelskie.1"
"3733",23.704019,51.403816,3733,FALSE,"1","Lubelskie","Lubelskie.1"
"3734",23.702445,51.403871,3734,FALSE,"1","Lubelskie","Lubelskie.1"
"3735",23.699422,51.403976,3735,FALSE,"1","Lubelskie","Lubelskie.1"
"3736",23.699046,51.399479,3736,FALSE,"1","Lubelskie","Lubelskie.1"
"3737",23.691875,51.399723,3737,FALSE,"1","Lubelskie","Lubelskie.1"
"3738",23.691568,51.396035,3738,FALSE,"1","Lubelskie","Lubelskie.1"
"3739",23.684819,51.396047,3739,FALSE,"1","Lubelskie","Lubelskie.1"
"3740",23.684935,51.395452,3740,FALSE,"1","Lubelskie","Lubelskie.1"
"3741",23.684331,51.395474,3741,FALSE,"1","Lubelskie","Lubelskie.1"
"3742",23.683958,51.390975,3742,FALSE,"1","Lubelskie","Lubelskie.1"
"3743",23.685824,51.390912,3743,FALSE,"1","Lubelskie","Lubelskie.1"
"3744",23.686004,51.39,3744,FALSE,"1","Lubelskie","Lubelskie.1"
"3745",23.691064,51.390014,3745,FALSE,"1","Lubelskie","Lubelskie.1"
"3746",23.690752,51.386235,3746,FALSE,"1","Lubelskie","Lubelskie.1"
"3747",23.683584,51.386479,3747,FALSE,"1","Lubelskie","Lubelskie.1"
"3748",23.683212,51.381982,3748,FALSE,"1","Lubelskie","Lubelskie.1"
"3749",23.682839,51.377483,3749,FALSE,"1","Lubelskie","Lubelskie.1"
"3750",23.688461,51.377292,3750,FALSE,"1","Lubelskie","Lubelskie.1"
"3751",23.689325,51.372754,3751,FALSE,"1","Lubelskie","Lubelskie.1"
"3752",23.682465,51.372989,3752,FALSE,"1","Lubelskie","Lubelskie.1"
"3753",23.682093,51.368492,3753,FALSE,"1","Lubelskie","Lubelskie.1"
"3754",23.674928,51.368736,3754,FALSE,"1","Lubelskie","Lubelskie.1"
"3755",23.667762,51.36898,3755,FALSE,"1","Lubelskie","Lubelskie.1"
"3756",23.667391,51.364483,3756,FALSE,"1","Lubelskie","Lubelskie.1"
"3757",23.667019,51.359986,3757,FALSE,"1","Lubelskie","Lubelskie.1"
"3758",23.659856,51.36023,3758,FALSE,"1","Lubelskie","Lubelskie.1"
"3759",23.659484,51.355731,3759,FALSE,"1","Lubelskie","Lubelskie.1"
"3760",23.659115,51.351234,3760,FALSE,"1","Lubelskie","Lubelskie.1"
"3761",23.658746,51.346737,3761,FALSE,"1","Lubelskie","Lubelskie.1"
"3762",23.658374,51.342238,3762,FALSE,"1","Lubelskie","Lubelskie.1"
"3763",23.658083,51.338694,3763,FALSE,"1","Lubelskie","Lubelskie.1"
"3764",23.65636,51.338398,3764,FALSE,"1","Lubelskie","Lubelskie.1"
"3765",23.656478,51.337794,3765,FALSE,"1","Lubelskie","Lubelskie.1"
"3766",23.650844,51.337986,3766,FALSE,"1","Lubelskie","Lubelskie.1"
"3767",23.650475,51.333489,3767,FALSE,"1","Lubelskie","Lubelskie.1"
"3768",23.643314,51.333733,3768,FALSE,"1","Lubelskie","Lubelskie.1"
"3769",23.642947,51.329236,3769,FALSE,"1","Lubelskie","Lubelskie.1"
"3770",23.642578,51.324737,3770,FALSE,"1","Lubelskie","Lubelskie.1"
"3771",23.642211,51.32024,3771,FALSE,"1","Lubelskie","Lubelskie.1"
"3772",23.641841,51.315743,3772,FALSE,"1","Lubelskie","Lubelskie.1"
"3773",23.641475,51.311244,3773,FALSE,"1","Lubelskie","Lubelskie.1"
"3774",23.648629,51.311005,3774,FALSE,"1","Lubelskie","Lubelskie.1"
"3775",23.64826,51.306506,3775,FALSE,"1","Lubelskie","Lubelskie.1"
"3776",23.653511,51.306328,3776,FALSE,"1","Lubelskie","Lubelskie.1"
"3777",23.654516,51.300537,3777,FALSE,"1","Lubelskie","Lubelskie.1"
"3778",23.654928,51.300355,3778,FALSE,"1","Lubelskie","Lubelskie.1"
"3779",23.654678,51.297269,3779,FALSE,"1","Lubelskie","Lubelskie.1"
"3780",23.654306,51.29277,3780,FALSE,"1","Lubelskie","Lubelskie.1"
"3781",23.653937,51.288273,3781,FALSE,"1","Lubelskie","Lubelskie.1"
"3782",23.65659,51.288182,3782,FALSE,"1","Lubelskie","Lubelskie.1"
"3783",23.657403,51.283341,3783,FALSE,"1","Lubelskie","Lubelskie.1"
"3784",23.666695,51.284344,3784,FALSE,"1","Lubelskie","Lubelskie.1"
"3785",23.670645,51.28487,3785,FALSE,"1","Lubelskie","Lubelskie.1"
"3786",23.675224,51.285481,3786,FALSE,"1","Lubelskie","Lubelskie.1"
"3787",23.675021,51.283042,3787,FALSE,"1","Lubelskie","Lubelskie.1"
"3788",23.682173,51.282799,3788,FALSE,"1","Lubelskie","Lubelskie.1"
"3789",23.681802,51.278302,3789,FALSE,"1","Lubelskie","Lubelskie.1"
"3790",23.688951,51.278058,3790,FALSE,"1","Lubelskie","Lubelskie.1"
"3791",23.696103,51.27781,3791,FALSE,"1","Lubelskie","Lubelskie.1"
"3792",23.695729,51.273315,3792,FALSE,"1","Lubelskie","Lubelskie.1"
"3793",23.702877,51.273067,3793,FALSE,"1","Lubelskie","Lubelskie.1"
"3794",23.710029,51.272821,3794,FALSE,"1","Lubelskie","Lubelskie.1"
"3795",23.709653,51.268322,3795,FALSE,"1","Lubelskie","Lubelskie.1"
"3796",23.7168,51.268078,3796,FALSE,"1","Lubelskie","Lubelskie.1"
"3797",23.72395,51.267829,3797,FALSE,"1","Lubelskie","Lubelskie.1"
"3798",23.723574,51.263332,3798,FALSE,"1","Lubelskie","Lubelskie.1"
"3799",23.723198,51.258836,3799,FALSE,"1","Lubelskie","Lubelskie.1"
"3800",23.730345,51.258587,3800,FALSE,"1","Lubelskie","Lubelskie.1"
"3801",23.729967,51.254088,3801,FALSE,"1","Lubelskie","Lubelskie.1"
"3802",23.729661,51.250446,3802,FALSE,"1","Lubelskie","Lubelskie.1"
"3803",23.72959,51.249592,3803,FALSE,"1","Lubelskie","Lubelskie.1"
"3804",23.729217,51.245095,3804,FALSE,"1","Lubelskie","Lubelskie.1"
"3805",23.728838,51.240596,3805,FALSE,"1","Lubelskie","Lubelskie.1"
"3806",23.728462,51.236099,3806,FALSE,"1","Lubelskie","Lubelskie.1"
"3807",23.735605,51.235851,3807,FALSE,"1","Lubelskie","Lubelskie.1"
"3808",23.740815,51.235673,3808,FALSE,"1","Lubelskie","Lubelskie.1"
"3809",23.742358,51.235618,3809,FALSE,"1","Lubelskie","Lubelskie.1"
"3810",23.742616,51.234021,3810,FALSE,"1","Lubelskie","Lubelskie.1"
"3811",23.742604,51.233884,3811,FALSE,"1","Lubelskie","Lubelskie.1"
"3812",23.74237,51.231106,3812,FALSE,"1","Lubelskie","Lubelskie.1"
"3813",23.741996,51.226609,3813,FALSE,"1","Lubelskie","Lubelskie.1"
"3814",23.749136,51.22636,3814,FALSE,"1","Lubelskie","Lubelskie.1"
"3815",23.748758,51.221864,3815,FALSE,"1","Lubelskie","Lubelskie.1"
"3816",23.74838,51.217365,3816,FALSE,"1","Lubelskie","Lubelskie.1"
"3817",23.748366,51.217205,3817,FALSE,"1","Lubelskie","Lubelskie.1"
"3818",23.745378,51.217018,3818,FALSE,"1","Lubelskie","Lubelskie.1"
"3819",23.748227,51.215564,3819,FALSE,"1","Lubelskie","Lubelskie.1"
"3820",23.748001,51.212868,3820,FALSE,"1","Lubelskie","Lubelskie.1"
"3821",23.753927,51.212658,3821,FALSE,"1","Lubelskie","Lubelskie.1"
"3822",23.755313,51.211952,3822,FALSE,"1","Lubelskie","Lubelskie.1"
"3823",23.760331,51.212211,3823,FALSE,"1","Lubelskie","Lubelskie.1"
"3824",23.762276,51.212312,3824,FALSE,"1","Lubelskie","Lubelskie.1"
"3825",23.76202,51.209278,3825,FALSE,"1","Lubelskie","Lubelskie.1"
"3826",23.761902,51.20787,3826,FALSE,"1","Lubelskie","Lubelskie.1"
"3827",23.762848,51.207836,3827,FALSE,"1","Lubelskie","Lubelskie.1"
"3828",23.764746,51.207772,3828,FALSE,"1","Lubelskie","Lubelskie.1"
"3829",23.764858,51.206764,3829,FALSE,"1","Lubelskie","Lubelskie.1"
"3830",23.768787,51.204629,3830,FALSE,"1","Lubelskie","Lubelskie.1"
"3831",23.768659,51.203122,3831,FALSE,"1","Lubelskie","Lubelskie.1"
"3832",23.771757,51.203011,3832,FALSE,"1","Lubelskie","Lubelskie.1"
"3833",23.774403,51.201572,3833,FALSE,"1","Lubelskie","Lubelskie.1"
"3834",23.782879,51.201946,3834,FALSE,"1","Lubelskie","Lubelskie.1"
"3835",23.782555,51.198124,3835,FALSE,"1","Lubelskie","Lubelskie.1"
"3836",23.783813,51.198081,3836,FALSE,"1","Lubelskie","Lubelskie.1"
"3837",23.78395,51.196374,3837,FALSE,"1","Lubelskie","Lubelskie.1"
"3838",23.789584,51.196606,3838,FALSE,"1","Lubelskie","Lubelskie.1"
"3839",23.789311,51.193374,3839,FALSE,"1","Lubelskie","Lubelskie.1"
"3840",23.793358,51.193229,3840,FALSE,"1","Lubelskie","Lubelskie.1"
"3841",23.793504,51.191173,3841,FALSE,"1","Lubelskie","Lubelskie.1"
"3842",23.796155,51.189728,3842,FALSE,"1","Lubelskie","Lubelskie.1"
"3843",23.796061,51.188625,3843,FALSE,"1","Lubelskie","Lubelskie.1"
"3844",23.798329,51.188545,3844,FALSE,"1","Lubelskie","Lubelskie.1"
"3845",23.803056,51.18597,3845,FALSE,"1","Lubelskie","Lubelskie.1"
"3846",23.810174,51.186229,3846,FALSE,"1","Lubelskie","Lubelskie.1"
"3847",23.809951,51.18362,3847,FALSE,"1","Lubelskie","Lubelskie.1"
"3848",23.812453,51.183533,3848,FALSE,"1","Lubelskie","Lubelskie.1"
"3849",23.812608,51.180759,3849,FALSE,"1","Lubelskie","Lubelskie.1"
"3850",23.816875,51.180912,3850,FALSE,"1","Lubelskie","Lubelskie.1"
"3851",23.816699,51.178872,3851,FALSE,"1","Lubelskie","Lubelskie.1"
"3852",23.822005,51.178681,3852,FALSE,"1","Lubelskie","Lubelskie.1"
"3853",23.822174,51.175545,3853,FALSE,"1","Lubelskie","Lubelskie.1"
"3854",23.82247,51.170006,3854,FALSE,"1","Lubelskie","Lubelskie.1"
"3855",23.823065,51.169621,3855,FALSE,"1","Lubelskie","Lubelskie.1"
"3856",23.823181,51.169617,3856,FALSE,"1","Lubelskie","Lubelskie.1"
"3857",23.829902,51.165947,3857,FALSE,"1","Lubelskie","Lubelskie.1"
"3858",23.829811,51.164872,3858,FALSE,"1","Lubelskie","Lubelskie.1"
"3859",23.83204,51.16478,3859,FALSE,"1","Lubelskie","Lubelskie.1"
"3860",23.822768,51.164464,3860,FALSE,"1","Lubelskie","Lubelskie.1"
"3861",23.832336,51.159238,3861,FALSE,"1","Lubelskie","Lubelskie.1"
"3862",23.841576,51.159607,3862,FALSE,"1","Lubelskie","Lubelskie.1"
"3863",23.841558,51.15994,3863,FALSE,"1","Lubelskie","Lubelskie.1"
"3864",23.843686,51.159862,3864,FALSE,"1","Lubelskie","Lubelskie.1"
"3865",23.844074,51.164361,3865,FALSE,"1","Lubelskie","Lubelskie.1"
"3866",23.850934,51.164115,3866,FALSE,"1","Lubelskie","Lubelskie.1"
"3867",23.851032,51.162105,3867,FALSE,"1","Lubelskie","Lubelskie.1"
"3868",23.850818,51.159607,3868,FALSE,"1","Lubelskie","Lubelskie.1"
"3869",23.851155,51.159595,3869,FALSE,"1","Lubelskie","Lubelskie.1"
"3870",23.851397,51.154572,3870,FALSE,"1","Lubelskie","Lubelskie.1"
"3871",23.86168,51.155254,3871,FALSE,"1","Lubelskie","Lubelskie.1"
"3872",23.861983,51.149665,3872,FALSE,"1","Lubelskie","Lubelskie.1"
"3873",23.871471,51.15031,3873,FALSE,"1","Lubelskie","Lubelskie.1"
"3874",23.87143,51.149841,3874,FALSE,"1","Lubelskie","Lubelskie.1"
"3875",23.87104,51.145344,3875,FALSE,"1","Lubelskie","Lubelskie.1"
"3876",23.870648,51.140847,3876,FALSE,"1","Lubelskie","Lubelskie.1"
"3877",23.873105,51.140758,3877,FALSE,"1","Lubelskie","Lubelskie.1"
"3878",23.873206,51.139213,3878,FALSE,"1","Lubelskie","Lubelskie.1"
"3879",23.873605,51.133629,3879,FALSE,"1","Lubelskie","Lubelskie.1"
"3880",23.872424,51.1329,3880,FALSE,"1","Lubelskie","Lubelskie.1"
"3881",23.870674,51.131822,3881,FALSE,"1","Lubelskie","Lubelskie.1"
"3882",23.869871,51.131851,3882,FALSE,"1","Lubelskie","Lubelskie.1"
"3883",23.862997,51.132102,3883,FALSE,"1","Lubelskie","Lubelskie.1"
"3884",23.862936,51.132904,3884,FALSE,"1","Lubelskie","Lubelskie.1"
"3885",23.852787,51.126582,3885,FALSE,"1","Lubelskie","Lubelskie.1"
"3886",23.854148,51.12101,3886,FALSE,"1","Lubelskie","Lubelskie.1"
"3887",23.855494,51.115433,3887,FALSE,"1","Lubelskie","Lubelskie.1"
"3888",23.856823,51.109851,3888,FALSE,"1","Lubelskie","Lubelskie.1"
"3889",23.858116,51.104256,3889,FALSE,"1","Lubelskie","Lubelskie.1"
"3890",23.85864,51.101924,3890,FALSE,"1","Lubelskie","Lubelskie.1"
"3891",23.859378,51.098651,3891,FALSE,"1","Lubelskie","Lubelskie.1"
"3892",23.868084,51.099317,3892,FALSE,"1","Lubelskie","Lubelskie.1"
"3893",23.869327,51.093712,3893,FALSE,"1","Lubelskie","Lubelskie.1"
"3894",23.870564,51.088097,3894,FALSE,"1","Lubelskie","Lubelskie.1"
"3895",23.871781,51.082481,3895,FALSE,"1","Lubelskie","Lubelskie.1"
"3896",23.88082,51.083203,3896,FALSE,"1","Lubelskie","Lubelskie.1"
"3897",23.882821,51.083356,3897,FALSE,"1","Lubelskie","Lubelskie.1"
"3898",23.887131,51.083686,3898,FALSE,"1","Lubelskie","Lubelskie.1"
"3899",23.886951,51.081612,3899,FALSE,"1","Lubelskie","Lubelskie.1"
"3900",23.890992,51.081462,3900,FALSE,"1","Lubelskie","Lubelskie.1"
"3901",23.891519,51.078324,3901,FALSE,"1","Lubelskie","Lubelskie.1"
"3902",23.901009,51.079055,3902,FALSE,"1","Lubelskie","Lubelskie.1"
"3903",23.900795,51.076596,3903,FALSE,"1","Lubelskie","Lubelskie.1"
"3904",23.907912,51.076336,3904,FALSE,"1","Lubelskie","Lubelskie.1"
"3905",23.908195,51.079582,3905,FALSE,"1","Lubelskie","Lubelskie.1"
"3906",23.912081,51.079864,3906,FALSE,"1","Lubelskie","Lubelskie.1"
"3907",23.912881,51.074242,3907,FALSE,"1","Lubelskie","Lubelskie.1"
"3908",23.913697,51.068615,3908,FALSE,"1","Lubelskie","Lubelskie.1"
"3909",23.914524,51.062985,3909,FALSE,"1","Lubelskie","Lubelskie.1"
"3910",23.91537,51.057353,3910,FALSE,"1","Lubelskie","Lubelskie.1"
"3911",23.915764,51.05478,3911,FALSE,"1","Lubelskie","Lubelskie.1"
"3912",23.915971,51.053424,3912,FALSE,"1","Lubelskie","Lubelskie.1"
"3913",23.916233,51.051715,3913,FALSE,"1","Lubelskie","Lubelskie.1"
"3914",23.917617,51.052218,3914,FALSE,"1","Lubelskie","Lubelskie.1"
"3915",23.92016,51.053139,3915,FALSE,"1","Lubelskie","Lubelskie.1"
"3916",23.919932,51.050523,3916,FALSE,"1","Lubelskie","Lubelskie.1"
"3917",23.919784,51.048832,3917,FALSE,"1","Lubelskie","Lubelskie.1"
"3918",23.919611,51.046851,3918,FALSE,"1","Lubelskie","Lubelskie.1"
"3919",23.919392,51.044335,3919,FALSE,"1","Lubelskie","Lubelskie.1"
"3920",23.921234,51.044267,3920,FALSE,"1","Lubelskie","Lubelskie.1"
"3921",23.924149,51.044159,3921,FALSE,"1","Lubelskie","Lubelskie.1"
"3922",23.926503,51.044075,3922,FALSE,"1","Lubelskie","Lubelskie.1"
"3923",23.926212,51.040734,3923,FALSE,"1","Lubelskie","Lubelskie.1"
"3924",23.926109,51.039578,3924,FALSE,"1","Lubelskie","Lubelskie.1"
"3925",23.926925,51.039546,3925,FALSE,"1","Lubelskie","Lubelskie.1"
"3926",23.933222,51.039314,3926,FALSE,"1","Lubelskie","Lubelskie.1"
"3927",23.932828,51.03482,3927,FALSE,"1","Lubelskie","Lubelskie.1"
"3928",23.92899,51.034961,3928,FALSE,"1","Lubelskie","Lubelskie.1"
"3929",23.925717,51.035079,3929,FALSE,"1","Lubelskie","Lubelskie.1"
"3930",23.925323,51.030583,3930,FALSE,"1","Lubelskie","Lubelskie.1"
"3931",23.930726,51.030384,3931,FALSE,"1","Lubelskie","Lubelskie.1"
"3932",23.932431,51.030323,3932,FALSE,"1","Lubelskie","Lubelskie.1"
"3933",23.932114,51.026726,3933,FALSE,"1","Lubelskie","Lubelskie.1"
"3934",23.932037,51.025826,3934,FALSE,"1","Lubelskie","Lubelskie.1"
"3935",23.931861,51.023827,3935,FALSE,"1","Lubelskie","Lubelskie.1"
"3936",23.931645,51.021327,3936,FALSE,"1","Lubelskie","Lubelskie.1"
"3937",23.934202,51.021234,3937,FALSE,"1","Lubelskie","Lubelskie.1"
"3938",23.938754,51.021065,3938,FALSE,"1","Lubelskie","Lubelskie.1"
"3939",23.938729,51.020771,3939,FALSE,"1","Lubelskie","Lubelskie.1"
"3940",23.938359,51.016568,3940,FALSE,"1","Lubelskie","Lubelskie.1"
"3941",23.935941,51.016655,3941,FALSE,"1","Lubelskie","Lubelskie.1"
"3942",23.931251,51.01683,3942,FALSE,"1","Lubelskie","Lubelskie.1"
"3943",23.924142,51.01709,3943,FALSE,"1","Lubelskie","Lubelskie.1"
"3944",23.92375,51.012596,3944,FALSE,"1","Lubelskie","Lubelskie.1"
"3945",23.92372,51.012267,3945,FALSE,"1","Lubelskie","Lubelskie.1"
"3946",23.923358,51.008099,3946,FALSE,"1","Lubelskie","Lubelskie.1"
"3947",23.930462,51.007835,3947,FALSE,"1","Lubelskie","Lubelskie.1"
"3948",23.937564,51.007577,3948,FALSE,"1","Lubelskie","Lubelskie.1"
"3949",23.944673,51.007313,3949,FALSE,"1","Lubelskie","Lubelskie.1"
"3950",23.944278,51.002816,3950,FALSE,"1","Lubelskie","Lubelskie.1"
"3951",23.951385,51.002552,3951,FALSE,"1","Lubelskie","Lubelskie.1"
"3952",23.954687,51.002431,3952,FALSE,"1","Lubelskie","Lubelskie.1"
"3953",23.958489,51.002289,3953,FALSE,"1","Lubelskie","Lubelskie.1"
"3954",23.958094,50.99779,3954,FALSE,"1","Lubelskie","Lubelskie.1"
"3955",23.957698,50.993294,3955,FALSE,"1","Lubelskie","Lubelskie.1"
"3956",23.9648,50.993032,3956,FALSE,"1","Lubelskie","Lubelskie.1"
"3957",23.964403,50.988533,3957,FALSE,"1","Lubelskie","Lubelskie.1"
"3958",23.971507,50.98827,3958,FALSE,"1","Lubelskie","Lubelskie.1"
"3959",23.971108,50.983771,3959,FALSE,"1","Lubelskie","Lubelskie.1"
"3960",23.970712,50.979275,3960,FALSE,"1","Lubelskie","Lubelskie.1"
"3961",23.970315,50.97478,3961,FALSE,"1","Lubelskie","Lubelskie.1"
